chunk_id,cluster,x,y,doc_name,record_type,module,title
757-20,54,1.733,12.270,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — Importou da seguinte forma
757-21,54,1.679,12.283,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — PESSOAS FÍSICAS/JURÍDICAS - NO CADASTRO DE PESSOAS A PARTIR DA BUSCA CNPJ, DESCONSIDERAR…"
757-22,54,1.709,12.303,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — PESSOAS FÍSICAS/JURÍDICAS - ADMI34 - PASSAR A CONSIDERAR AS INFORMAÇÕES DE: ORGANIZAÇÃO,…"
757-23,54,1.712,12.307,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — PESSOAS FÍSICAS/JURÍDICAS - INSTALAR MONITOR BUSCA CNPJ NO CLIENTE Rotina
757-24,54,1.717,12.311,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — PESSOAS FÍSICAS/JURÍDICAS - AO TENTAR REALIZAR CADASTRO DE PESSOA JURÍDICA PELA APP…
757-25,54,1.705,12.287,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — NA TENTATIVA DE INCLUIR PESSOA
757-26,54,1.646,12.279,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — AJUSTES NA API DE BUSCA PESSOA JURÍDICA ATRAVÉS DO CNPJ ROTINA
757-27,54,1.675,12.274,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — Popular campo de E-mail (NF-e) ao usar a opção de ¿Criar pessoa por CNPJ¿
757-28,143,0.313,7.148,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — MONITOR NOTAS FISCAIS - CÓDIGO PRODUTO E DESCRIÇÃO DO CLIENTE DEVEM SER LEVADOS PARA XML…
757-29,51,-2.828,5.383,Pessoas Fisicas_Juridicas - ADMI34.pdf,documentacao,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — Para configurar obrigatoriedade no campo CNPJ
757-30,-1,1.760,9.842,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — ADMI34 - AO FAZER ALTERAÇÃO MASSIVA EM CLIENTES PELO GRUPO O MESMO FAZ ALTERAÇÕES…
757-31,54,1.681,12.303,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — PESSOAS FÍSICAS/JURÍDICAS - VERIFICAR POR QUAL MOTIVO NÃO É PERMITIDO ALTERAR O CNPJ DE…
757-32,121,2.845,10.314,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — FRIGOLASTE - CADASTROS CRIADOS PELO IVENDRE ANDROID AO INTEGRAR NO ERP O INDICADOR DE IE…
757-33,-1,-2.550,6.659,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — Cadastro de Pessoas – ADMI34, campo MOEDA"
757-34,-1,-2.632,6.774,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — Cadastro de Pessoas – ADMI34, campo MOEDA"
757-35,65,-3.092,8.705,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — Seguimiento a corrección de fallas Buenos dias,"
757-36,65,-3.131,8.633,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — catastro de cotizaciones, salida remisión, moneda"
757-37,54,1.692,12.292,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — CLIENTES QUE JÁ EXISTEM NO ERP ESTÃO SENDO IMPORTADOS NOVAMENTE (CNPJ DUPLICADO) QUANDO A
757-38,-1,-1.638,8.290,Pessoas Fisicas_Juridicas - ADMI34.pdf,documentacao,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — cadastro da pessoa, update na tabela, nova empresa"
757-39,63,1.574,11.685,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — cadastro da pessoa, ver como pegada, rede de lojas"
757-40,63,1.529,11.741,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — vinculado ao usuário, pessoa grupo, clientes vinculados"
757-41,63,1.582,11.664,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — vinculo de grupo, rotina não vou, detalhes e exemplo"
757-42,51,-2.403,5.639,Pessoas Fisicas_Juridicas - ADMI34.pdf,email,ADMI,"Pessoas Físicas/Jurídicas (ADMI34) — questão do problema que ocorre quando não preenchido o campo “Grupo”, na Pessoa/Cliente…"
757-43,-1,1.579,10.530,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — GRUPO: AJUSTE NO CONCEITO DE GRUPO NO SISTEMA
757-44,54,1.446,12.056,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — #PROBLEMAS PÓS PATCH# Verificar problema no ADMI34
757-45,54,1.606,12.283,Pessoas Fisicas_Juridicas - ADMI34.pdf,pedido,ADMI,Pessoas Físicas/Jurídicas (ADMI34) — Erro KND-002175 ao buscar CNPJ pela consulta do ADMI34 (Tempo excedido.) Rotina
758-0,54,1.695,12.303,Pessoas Fisicas_Juridicas - ADMI34_Geração automatica do cadastro de Pessoas.pdf,documentacao,,Pessoas Físicas/Jurídicas (ADMI34) — Cadastro de pessoas jurídicas por consulta CNPJ
759-0,-1,-2.305,7.676,Programas – ADMI6.pdf,documentacao,ADMI,"Programas (ADMI6) — parametros de inicialização, implantação aniger, montado"
759-1,75,-2.660,7.394,Programas – ADMI6.pdf,documentacao,ADMI,"Programas (ADMI6) — trabalhar com tal, select para arquivar, eventualidade de descontinuidade"
759-2,75,-2.689,7.606,Programas – ADMI6.pdf,documentacao,ADMI,"Programas (ADMI6) — utilizados na semana, usuaria da aks, temos como rastrear"
759-3,24,-1.354,10.823,Programas – ADMI6.pdf,pedido,ADMI,"Programas (ADMI6) — administração configurações, base de desenvolvimento, duramas"
759-4,12,-3.181,7.524,Programas – ADMI6.pdf,documentacao,ADMI,"Programas (ADMI6) — Situação na Zenny em 260126, atendida por Guilherme"
760-0,-1,-1.362,10.149,Propriedades – ADMI26.pdf,documentacao,ADMI,"Propriedades (ADMI26) — excluir a obrigatoriedade, várias tentativas, ficou gravado"
760-1,-1,-1.170,7.878,Propriedades – ADMI26.pdf,documentacao,ADMI,"Propriedades (ADMI26) — excluir a obrigatoriedade, depois de executado, via propriedades"
760-2,-1,-1.363,11.939,Propriedades – ADMI26.pdf,pedido,ADMI,Propriedades (ADMI26) — Programa das propriedades do campo não está mostrando as informações corretamente na base…
760-3,-1,-1.321,8.095,Propriedades – ADMI26.pdf,pedido,ADMI,Propriedades (ADMI26) — Verificar motivo de erro 40222 ao tentar puxar cadastro do item e informar grade nas NFs
760-4,-1,-1.475,12.036,Propriedades – ADMI26.pdf,pedido,ADMI,"Propriedades (ADMI26) — permitir a configuração, necessidade de modificar, avaliar um desenvolvimento"
761-0,-1,-2.466,3.302,Regras Tributação Especial – ADMI66.pdf,documentacao,ADMI,Gravar ID da Regra de Tributação Especial (ADMI66) — regras tributação especial
761-1,146,0.962,7.312,Regras Tributação Especial – ADMI66.pdf,pedido,ADMI,"Gravar ID da Regra de Tributação Especial (ADMI66) — produto da nota, regra de tributação, incentivo fiscal"
761-2,142,1.297,7.536,Regras Tributação Especial – ADMI66.pdf,pedido,ADMI,Gravar ID da Regra de Tributação Especial (ADMI66) — CRIAR UM PARÂMETRO GERAL AONDE TODAS AS NOTAS FISCAIS DE ENTRADA COM PIS/COFINS ENTRARÃO…
761-3,-1,2.011,9.877,Regras Tributação Especial – ADMI66.pdf,pedido,ADMI,"Gravar ID da Regra de Tributação Especial (ADMI66) — regras tributação especial, realização de filtros, administração cadastros"
761-4,142,1.277,7.558,Regras Tributação Especial – ADMI66.pdf,pedido,ADMI,"Gravar ID da Regra de Tributação Especial (ADMI66) — regra de tributação, select é visto, nota para melhorar"
762-0,47,-2.446,3.330,Regras Tributação ICMS Produtos Importados – ADMI99.pdf,documentacao,ADMI,"Regras Tributação ICMS Produtos Importados (ADMI99) — regras tributação icms, produtos importados"
762-1,146,0.992,7.336,Regras Tributação ICMS Produtos Importados – ADMI99.pdf,pedido,ADMI,"Regras Tributação ICMS Produtos Importados (ADMI99) — regras tributação, produto for importado, percentuais é realizado"
763-0,45,-3.012,3.191,Relatório Resumo Cadastro de Clientes-ADMI80.pdf,documentacao,ADMI,"Relatório Resumo Cadastro de Clientes (ADMI80) — relatório resumo cadastro, clientes"
763-1,-1,1.861,10.215,Relatório Resumo Cadastro de Clientes-ADMI80.pdf,pedido,ADMI,"Relatório Resumo Cadastro de Clientes (ADMI80) — NECESSÁRIO A CRIAÇÃO DE NOVO PROGRAMA PARA CADASTRO DE SERVIÇO DE INSPEÇÃO, ASSIM COMO"
764-0,26,-2.304,4.804,Segmentação de Código - ADMI30.pdf,pedido,ADMI,"Segmentação de Código (ADMI30) — AJUSTAR PROGRAMA PARA PERMITIR MARCAR/DESMARCAR CAMPO ""PREENCHER COM ZEROS À ESQUERDA"";"
764-1,-1,-2.389,5.761,Segmentação de Código - ADMI30.pdf,documentacao,ADMI,"Segmentação de Código (ADMI30) — precisam ser feitas, partir do usuário, devido a alterações"
764-2,51,-2.349,5.514,Segmentação de Código - ADMI30.pdf,email,ADMI,"Segmentação de Código (ADMI30) — BD Teste/Homologação, estava assim...antes da minha mudança [Imagem: EPRO15]"
764-3,51,-2.434,5.636,Segmentação de Código - ADMI30.pdf,email,ADMI,"Segmentação de Código (ADMI30) — BD Teste/Homologação, estava assim...antes da minha mudança"
764-4,-1,-1.363,12.084,Segmentação de Código - ADMI30.pdf,documentacao,ADMI,Segmentação de Código (ADMI30) — Código segmentado de Produto (Campo Cód Produto)
764-5,-1,-1.380,12.005,Segmentação de Código - ADMI30.pdf,documentacao,ADMI,"Segmentação de Código (ADMI30) — vps é porque, utilizado pela minuano, podemos mais utilizar"
765-0,-1,-2.339,6.026,Usuários - ADMI1.pdf,documentacao,ADMI,"Usuários (ADMI1) — perguntando porque acho, elton, senha invalida"
765-1,-1,-2.277,6.506,Usuários - ADMI1.pdf,email,ADMI,Usuários (ADMI1) — Estou lhe perguntando porque acho que um dia você me auxiliou
765-2,-1,-2.208,6.091,Usuários - ADMI1.pdf,email,ADMI,Usuários (ADMI1) — Alterar senha desbloquear Desbloqueia
765-3,-1,-2.102,6.179,Usuários - ADMI1.pdf,email,ADMI,Usuários (ADMI1) — Cibele account unlock;
765-4,-1,-2.322,5.989,Usuários - ADMI1.pdf,email,ADMI,Usuários (ADMI1) — Questão da usuária Cibele está OK....ela estava bloqueada no banco
765-5,-1,3.129,10.112,Usuários - ADMI1.pdf,pedido,ADMI,Usuários (ADMI1) — Criar aplicação de Aprovação de Pedido de venda para itens que valor é inferior ao…
766-0,112,-4.749,10.325,Aplicação_Restrição – PREC22.pdf,pedido,PREC,"Aplicação_Restrição (PREC22) — EFICIENCIA: NÃO CONSIDERAR AS ""RESTRIÇÕES"" NO CALCULO DA EFICIENCIA E PRODUTIVIDADE"
767-0,71,-4.707,8.943,Cadastro de Tempos por Setor – PREC36.pdf,documentacao,PREC,"Cadastro de Tempos (PREC36) — relatório de volume, custo operacional total, setor ccusto"
768-0,-1,-3.593,11.731,Calendario Recursos.pdf,pedido,,"PREC11 — lançamento de eventos, utilizada para cadastrar, knd o usuário"
769-0,113,-4.156,10.199,Configuração de Tempo por Recurso – PREC35.pdf,documentacao,PREC,"Configuração de Tempo por Recurso (PREC35) — trata a questão, rotina do planejamento, qtdes das ofs"
769-1,41,-3.866,4.767,Configuração de Tempo por Recurso – PREC35.pdf,documentacao,PREC,"Configuração de Tempo por Recurso (PREC35) — Também visto em 110417, com Cristiano"
770-0,113,-4.142,10.316,Configuração Recurso Base Planejamento - PREC8.pdf,documentacao,PREC,"Configuração Recurso Base Planejamento (PREC8) — meta da ficha, produção no planejamento, descritiva vinculada"
770-1,113,-4.184,10.312,Configuração Recurso Base Planejamento - PREC8.pdf,documentacao,PREC,"Configuração Recurso Base Planejamento (PREC8) — Na implantação da Baenamora, visto que"
770-2,-1,-2.729,5.576,Configuração Recurso Base Planejamento - PREC8.pdf,email,PREC,Configuração Recurso Base Planejamento (PREC8) — Configuración recurso base planificacion Buenas tardes
770-3,-1,-2.507,8.622,Configuração Recurso Base Planejamento - PREC8.pdf,documentacao,PREC,"Configuração Recurso Base Planejamento (PREC8) — dois recursos, roberto schumacher, visualizados em alguns"
770-4,39,-2.812,6.575,Configuração Recurso Base Planejamento - PREC8.pdf,documentacao,PREC,Configuração Recurso Base Planejamento (PREC8) — Tabela que tem os dados do PREC8
771-0,-1,-2.540,3.336,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,documentacao,PREC,"Meta/Eficiência Prevista por Recurso (PREC33) — meta eficiência prevista, configurador, recurso"
771-1,113,-3.960,10.784,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,"Meta/Eficiência Prevista por Recurso (PREC33) — passar a olhar, número de pares, fora do intervalo"
771-2,-1,-4.956,10.675,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — PREC33 - MENSAGEM APARECENDO PARA UM RECURSO Rotina
771-3,-1,-4.930,10.689,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — CONFIGURADOR DE META/EFICIÊNCIA PREVISTA POR RECURSO (CRP) - PREC33 - NÃO CARREGA RECURSO
771-4,25,-1.998,4.357,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,"Meta/Eficiência Prevista por Recurso (PREC33) — solicitaçã, pegada"
771-5,-1,-4.946,10.692,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — PREC33 - PROGRAMA PREC33 ESTÁ APRESENTANDO ERRO AO CONSULTAR RECURSO 296
771-6,-1,-4.940,10.712,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,"Meta/Eficiência Prevista por Recurso (PREC33) — meta eficiência prevista, data de vigência, planejamento capacidade"
771-7,-1,-4.938,10.705,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — Erro ao gerar exclusão de dados em determinada data no programa PREC33
771-8,97,-3.158,8.930,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — Tabelas envolvidas com este programa
771-9,-1,-4.787,10.946,Configurador de Meta_Eficiência Prevista por Recurso – PREC33.pdf,pedido,PREC,Meta/Eficiência Prevista por Recurso (PREC33) — CRIAR CAMPO DE TURNO PARA POSSIBILITAR O CADASTRO DE META EFICIÊNCIA PREVISTA POR TURNO DE
772-0,58,-2.006,12.757,Easytime_Integração.pdf,pedido,,Permissões (ADMI25) — INTEGRAÇÃO COM SISTEMA EASYTIME
772-1,-1,-3.849,11.462,Easytime_Integração.pdf,pedido,,"integração dos cadastros, abrange a inclusão, sistema easytime"
773-0,-1,-4.457,10.558,Eficiencia.pdf,documentacao,,"relação ao cadastrado, dentro do horário, período de tempo"
773-1,112,-4.642,10.384,Eficiencia.pdf,documentacao,,Lançamento Recurso Efetivo
773-2,112,-4.666,10.475,Eficiencia.pdf,pedido,,Relatório Eficiência Diária (PREC16) — RELATÓRIO EFICIENCIA DIÁRIA: POSSIBILITAR ESTABELECER MANUALMENTE E IMPRIMIR A…
773-3,112,-4.780,10.339,Eficiencia.pdf,documentacao,,PREC17 — Calculo da Eficiencia
773-4,112,-4.640,10.149,Eficiencia.pdf,email,,job RECÁLCULO EFICIÊNCIA
773-5,112,-4.699,10.292,Eficiencia.pdf,email,,"job RECÁLCULO EFICIÊNCIA Olá João,"
773-6,112,-4.689,10.183,Eficiencia.pdf,email,,job RECÁLCULO EFICIÊNCIA João
773-7,68,-3.517,9.193,Eficiencia.pdf,documentacao,,"maneira com relação, vão ser agregados, vinculando à mesma"
773-8,51,-2.811,5.659,Eficiencia.pdf,documentacao,,Sobre os campos “Base Planejamento” e “Data Base Implantação”
773-9,118,-4.419,10.368,Eficiencia.pdf,pedido,,"PLANEJAMENTO: TRATAR/AJUSTAR A ROTINA, QUANDO UTILIZADO UM TURNO QUE INICIA NUM DIA E…"
773-10,112,-4.724,10.304,Eficiencia.pdf,pedido,,"Calendário (MPSP1) — EFICIENCIA: NÃO CONSIDERAR AS ""RESTRIÇÕES"" NO CALCULO DA EFICIENCIA E PRODUTIVIDADE"
773-11,112,-4.740,10.343,Eficiencia.pdf,pedido,,Relatório Eficiência (PREC18) — EFICIENCIA: NÃO EFETUA O CALCULO DA EFICIENCIA QUANDO O RECURSO TEM VINCULADO 2 TURNOS…
773-12,107,-3.739,11.485,Eficiencia.pdf,pedido,,"Valores possíveis (PREC7) — padrão corrigido, calcula tempo, regra para calcular"
773-13,112,-4.488,10.025,Eficiencia.pdf,documentacao,,"Encerramento de Ordem de Fabricação (CFAB1) — carga maquina, ficha de operação, primeiras linhas"
775-0,-1,2.147,9.656,Ikronos.pdf,pedido,,INSTALAR A API NA BASE DO CLIENTE ROTINA
775-1,-1,2.148,9.558,Ikronos.pdf,pedido,,"manufatura processos cadastros, kundenapi industrial, permitir incluir excluir"
775-2,-1,2.141,9.576,Ikronos.pdf,pedido,,"rota kundenapi industrial, processos cadastros fichadescritivaoperacao, incluir excluir atualizar"
775-3,-1,2.080,9.509,Ikronos.pdf,pedido,,VERIFICAR QUESTÃO DE PERFORMANCE DAS CONSULTAS
775-4,-1,2.153,9.564,Ikronos.pdf,pedido,,ADICIONAR TABELA OPERACAO_PROCESSO_ATM NA API DO IKRONOS ROTINA
775-5,41,-4.046,4.365,Ikronos.pdf,documentacao,,Link do ikronos na BD Desenv (visto em 200722)
775-6,-1,2.161,9.620,Ikronos.pdf,pedido,,"ikronos, api, reativar"
776-0,41,-3.776,4.196,Importação de horas do ponto para fins de eficiência.pdf,documentacao,,"ponto para fins, importação de horas, eficiência"
776-1,112,-4.551,10.146,Importação de horas do ponto para fins de eficiência.pdf,pedido,,IMPORTAÇÃO DAS HORAS DO PONTO PARA CLACULO DE EFICIÊNCIA ROTINA
776-2,95,-4.398,9.735,Importação de horas do ponto para fins de eficiência.pdf,documentacao,,"lcto eficiencia atm, folha ponto, gerar os dados"
776-3,51,-2.441,5.390,Importação de horas do ponto para fins de eficiência.pdf,email,,Importação de horas do ponto para fins de eficiência
776-4,112,-4.552,10.095,Importação de horas do ponto para fins de eficiência.pdf,email,,Importação de horas do ponto para fins de eficiência
776-5,112,-4.491,9.944,Importação de horas do ponto para fins de eficiência.pdf,email,,Importação de horas do ponto para fins de eficiência
776-6,112,-4.508,10.019,Importação de horas do ponto para fins de eficiência.pdf,email,,Importação de horas do ponto para fins de eficiência
776-7,112,-4.557,10.080,Importação de horas do ponto para fins de eficiência.pdf,email,,Importação de horas do ponto para fins de eficiência
776-8,112,-4.542,10.077,Importação de horas do ponto para fins de eficiência.pdf,pedido,,"GERA HORAS EFICIÊNCIA - FALTOU TRATAR HORAS EXTRAS DE SÁBADOS,DOMINGOS E FERIADOS ROTINA"
776-9,-1,-4.870,10.631,Importação de horas do ponto para fins de eficiência.pdf,pedido,,"cadastros calendário recursos, rotina de interface, planejamento capacidade"
776-10,-1,-2.940,7.876,Importação de horas do ponto para fins de eficiência.pdf,pedido,,"Eficiência (PREC12) — entrada dos dados, controle de ponto, porque a partir"
777-0,44,-3.296,3.302,Lançamento de Aplicação_Restrição de Recurso.pdf,documentacao,,"restrição de recurso, aplicação, lançamento"
777-1,-1,-4.496,10.250,Lançamento de Aplicação_Restrição de Recurso.pdf,pedido,,Lançamento de Aplicação de Recurso (PREC23) — LANÇAMENTO APLICAÇAO - NAO ADMITE LANÇAMENTOS DE APLICAÇAO SE O TURNO NAO ESTÁ ATIVO PARA…
777-2,-1,-2.391,11.487,Lançamento de Aplicação_Restrição de Recurso.pdf,pedido,,"Criar uma ""multi-selação"" para poder informar vários recursos, sendo assim será possível…"
777-3,39,-2.982,6.272,Lançamento de Aplicação_Restrição de Recurso.pdf,documentacao,,Lançamento de Aplicação de Recurso (PREC23) — Visto em 050325
778-0,112,-4.747,10.353,Lançamento de Eventos.pdf,documentacao,,"lançamento de eventos, recurso no cadastro, restrição minutos"
779-0,44,-3.266,3.321,Lançamento Recurso Efetivo_Lançamento Recurso Previsto.pdf,documentacao,,"lançamento recurso, efetivo, previsto"
779-1,112,-4.558,10.121,Lançamento Recurso Efetivo_Lançamento Recurso Previsto.pdf,pedido,,Eficiência (PREC12) — programa EFICIENCIA: ESTÃO SENDO APAGADOS OS DADOS DE APONTAMENTOS QUANDO SE EFETUA UMA
780-0,-1,-3.025,3.364,Máquinas x Operações x Demãos - PREC32.pdf,documentacao,PREC,"PREC32 — demãos, máquinas, operações"
780-1,-1,-3.919,12.565,Máquinas x Operações x Demãos - PREC32.pdf,pedido,PREC,PREC32 — MÁQUINAS X OPERAÇÕES X DEMÃOS - CRIAR UMA OPÇÃO DE RECURSO BASE PARA SELEÇÃO ROTINA
781-0,107,-3.622,11.510,Operações - PREC6.pdf,documentacao,PREC,"Operações (PREC6) — propriedades de operações, devido a maneira, visto com jean"
781-1,107,-3.649,11.618,Operações - PREC6.pdf,pedido,PREC,"Operações (PREC6) — CADASTRO DE OPERAÇÕES, DE CRP: CRIAR CAMPOS NOVOS QUE SERÃO UTILIZADOS POR SUA ROTINA…"
781-2,107,-3.568,11.706,Operações - PREC6.pdf,pedido,PREC,"Operações (PREC6) — tipo de atributo, item da propriedade, operações por produto"
781-3,107,-3.778,11.477,Operações - PREC6.pdf,pedido,PREC,Operações (PREC6) — PROCESSOS: OPÇÃO PARA ATUALIZAR AUTOMÁTICAMENTE OS TEMPOS DO CADASTRO DE OPERAÇÕES (QUANDO
781-4,107,-3.606,11.770,Operações - PREC6.pdf,pedido,PREC,"Operações (PREC6) — PROGRAMA ""PROCESSOS-PREC7"" MODIFICAR A TRATATIVA DA LISTA DE VALORES DO CAMPO OPERAÇÕES, E"
782-0,107,-3.581,11.698,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — ficha operações, gera produto pronto, minutos disponiveis"
782-1,95,-1.957,8.295,Processos - PREC7.pdf,documentacao,PREC,"Valores possíveis (PREC7) — Ocorrido na Adoc, na Implantação"
782-2,98,-2.074,7.440,Processos - PREC7.pdf,email,PREC,"Valores possíveis (PREC7) — Processos Problema resolvido,"
782-3,-1,-4.231,10.870,Processos - PREC7.pdf,pedido,PREC,Valores possíveis (PREC7) — PROCESSOS E PLANEJAMENTO: TEMPO SET UP: POSSIBILITAR REGISTRAR PARA FICHAS DESCRITIVAS…
782-4,107,-3.803,11.435,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — padrão corrigido, calcula tempo, regra para calcular"
782-5,113,-4.108,10.867,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — atualiza meta planejamento, ficha de operaciones, recursos processos processos"
782-6,88,-4.329,11.967,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — vincular os processos, janela para definir, informado continuará apontando"
782-7,41,-3.822,4.324,Processos - PREC7.pdf,documentacao,PREC,"Valores possíveis (PREC7) — base a Estruturação de Produto, informando o código do processo no select"
782-8,75,-2.659,7.727,Processos - PREC7.pdf,email,PREC,"Valores possíveis (PREC7) — Utilizar este select....para ver los datos del ""tiempo padrón"" total de las Fichas de…"
782-9,-1,-3.935,11.320,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — recursos processos processos, engenharia do produto, sistema deve exibir"
782-10,25,-2.042,4.372,Processos - PREC7.pdf,pedido,PREC,Valores possíveis (PREC7) — PROCESSOS (CR
782-11,107,-3.600,11.758,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — PROCESSOS (CRP) - PREC7: AO SALVAR, O SISTEMA GERA VÁRIOS REGISTROS DE FICHAS DE…"
782-12,-1,-4.664,11.015,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — PLANEJAMENTO - NO PLANEJAMENTO (MPSP2), PASSAR A CALCULAR O TEMPO DE SETUP POR TAMANHO NA…"
782-13,107,-3.697,11.651,Processos - PREC7.pdf,pedido,PREC,Valores possíveis (PREC7) — PROCESSOS (FICHA DE OPERAÇÕES) - DISPONIBILIZAR CAMPO PARA INFORMAR O TEMPO CICLO MÁQUINA…
782-14,107,-3.633,11.759,Processos - PREC7.pdf,pedido,PREC,"Valores possíveis (PREC7) — PROGRAMA ""PROCESSOS-PREC7"" MODIFICAR A TRATATIVA DA LISTA DE VALORES DO CAMPO OPERAÇÕES, E"
783-0,107,-3.633,11.611,Propriedade Operações.pdf,pedido,,"PREC27 — CADASTRO DE OPERAÇÕES, DE CRP: CRIAR CAMPOS NOVOS QUE SERÃO UTILIZADOS POR SUA ROTINA…"
783-1,107,-3.551,11.749,Propriedade Operações.pdf,pedido,,"Operações (PREC6) — tipo de atributo, item da propriedade, operações por produto"
783-2,-1,-3.381,8.981,Propriedade Operações.pdf,documentacao,,PREC27 — Rotina completa desenvolvida para o acima (exemplo na BD Adoc)
783-3,41,-3.929,4.326,Propriedade Operações.pdf,documentacao,,"numa alternativa, orientação passada, méxico"
783-4,65,-3.444,9.117,Propriedade Operações.pdf,email,,"WANAJUA - PAGO POR DESTAJO Buenas tardes, Ejemplo Peru"
784-0,112,-4.769,10.315,Relatório Eficiencia - PREC18.pdf,pedido,PREC,"Relatório Eficiência (PREC18) — RELATÓRIO DE EFICIENCIA: NÃO ESTÁ LISTANDO O ""RESUMO DE EVENTOS E DE MINUTOS PERDIDOS"""
784-1,112,-4.769,10.307,Relatório Eficiencia - PREC18.pdf,email,PREC,"Relatório Eficiência (PREC18) — Sobre a duvida de onde o sistema busca a informação para o “Relatório Eficiência” Bom dia,"
784-2,118,-4.497,10.358,Relatório Eficiencia - PREC18.pdf,pedido,PREC,Relatório Eficiência (PREC18) — Testes realizados a partir das alterações do pedido serviço 17113
784-3,112,-4.681,10.356,Relatório Eficiencia - PREC18.pdf,email,PREC,"Relatório Eficiência (PREC18) — Pedido 17113, questão do calculo de nro de pessoas no relatório de eficiencia"
784-4,-1,-4.942,10.673,Relatório Eficiencia - PREC18.pdf,pedido,PREC,"Relatório Eficiência (PREC18) — permitir classificar, relatório acompanhamento, eficiência alteração"
784-5,-1,-4.921,10.616,Relatório Eficiencia - PREC18.pdf,pedido,PREC,"Relatório Eficiência (PREC18) — trazendo as quantidades, relatórios relatório eficiência, capacidade de recursos"
