from_chunk,to_chunk,similarity,relation,shared_programs,from_cluster,to_cluster,from_title,to_title
596-0,552-1,0.805,other_document,,-1,-1,Vínculo entre Pedidos (PEDI71) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA QUE POSSIBILITE CRIAR VÍNCULO ENTRE PEDIDOS DE…,"Configurador de Pedidos por Empresa (PEDI72) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA ""CONFIGURADOR DE PEDIDOS POR EMPRESA"", PARA…"
596-0,569-9,0.740,other_document,,-1,-1,Vínculo entre Pedidos (PEDI71) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA QUE POSSIBILITE CRIAR VÍNCULO ENTRE PEDIDOS DE…,"Manutenção de Pedidos (PEDI133) — manutenção pedidos, tratar para passar, vendas por produto"
596-0,638-0,0.737,other_document,,-1,-1,Vínculo entre Pedidos (PEDI71) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA QUE POSSIBILITE CRIAR VÍNCULO ENTRE PEDIDOS DE…,Combo de Venda (VEND25) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA CONFIGURADOR DE COMBOS DE VENDA - PARTE FORMS Rotina
596-0,653-17,0.736,other_document,,-1,-1,Vínculo entre Pedidos (PEDI71) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA QUE POSSIBILITE CRIAR VÍNCULO ENTRE PEDIDOS DE…,"Planejamento de Vendas (VEND14) — manutenção pedidos, tratar para passar, vendas por produto"
596-0,569-8,0.733,other_document,,-1,-1,Vínculo entre Pedidos (PEDI71) — PROGRAMA/ROTINA NOVA - CRIAR PROGRAMA QUE POSSIBILITE CRIAR VÍNCULO ENTRE PEDIDOS DE…,"Manutenção de Pedidos (PEDI133) — classe de representante, manutenção pedidos, possui uma categoria"
598-0,56-0,0.917,other_document,PEDI1,147,147,"ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição","Pedido de Venda (PEDI1) — imagens fotos, produtos no ipad, produto em ficha"
598-0,598-5,0.762,same_topic,,147,147,"ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição","Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa"
598-0,598-6,0.762,same_topic,,147,147,"ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição","Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?"
598-0,56-3,0.755,other_document,,147,147,"ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição","categoria de pedidos, aparece no ipad, painel do ivendre"
598-0,598-1,0.744,same_topic,,147,147,"ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição","Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até"
598-1,56-0,0.811,other_document,,147,147,"Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até","Pedido de Venda (PEDI1) — imagens fotos, produtos no ipad, produto em ficha"
598-1,56-1,0.809,other_document,ADMI8,147,147,"Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até",Administração Cadastros Parâmetros (ADMI8) — C:\Web\ KundenAPI \API\public\images\produtos
598-1,598-2,0.787,same_topic,,147,147,"Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até","histórico de pedidos, performance da ferramenta, ivendre ios"
598-1,56-2,0.754,other_document,,147,147,"Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até",ADICIONAR IMAGENS / FOTOS AOS PRODUTOS NA CARRANO (HENRICH)
598-1,598-0,0.744,same_topic,,147,147,"Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até","ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição"
598-2,56-1,0.837,other_document,,147,147,"histórico de pedidos, performance da ferramenta, ivendre ios",Administração Cadastros Parâmetros (ADMI8) — C:\Web\ KundenAPI \API\public\images\produtos
598-2,56-2,0.808,other_document,,147,147,"histórico de pedidos, performance da ferramenta, ivendre ios",ADICIONAR IMAGENS / FOTOS AOS PRODUTOS NA CARRANO (HENRICH)
598-2,598-1,0.787,same_topic,,147,147,"histórico de pedidos, performance da ferramenta, ivendre ios","Administração Cadastros Parâmetros (ADMI8) — Para adicionarmos imagens / fotos nas capas, devemos ir até"
598-2,600-4,0.778,other_document,,147,147,"histórico de pedidos, performance da ferramenta, ivendre ios","Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos"
598-2,56-0,0.719,other_document,,147,147,"histórico de pedidos, performance da ferramenta, ivendre ios","Pedido de Venda (PEDI1) — imagens fotos, produtos no ipad, produto em ficha"
598-3,607-22,0.888,other_document,VEND93 VEND94,143,143,VEND93 — CONCESSÃO DE DESCONTOS (VEND93),"Lista de Preço (VEND2) — aplica o desconto, faixa de comissão, grupo rep"
598-3,607-20,0.777,other_document,VEND94,143,143,VEND93 — CONCESSÃO DE DESCONTOS (VEND93),Lista de Preço (VEND2) — DESCONTOS / AJUSTES DE PREÇO
598-3,652-20,0.775,other_document,VEND93,143,143,VEND93 — CONCESSÃO DE DESCONTOS (VEND93),"Pedido de Venda (PEDI1) — tratar esta alteração, alterado para carregar, poderão ser alterados"
598-3,651-0,0.766,other_document,,143,143,VEND93 — CONCESSÃO DE DESCONTOS (VEND93),"regra comercial, vencimento das parcelas, depende do parametro"
598-3,573-31,0.764,other_document,,143,143,VEND93 — CONCESSÃO DE DESCONTOS (VEND93),Pedido de Venda (PEDI1) — APLICAR REGRA DE DESCONTO NOS ITENS PEDIDOS Documentação
598-4,487-101,0.730,other_document,,-1,131,Administração Cadastros Parâmetros (ADMI8) — Exemplo de funcionamento,Lista de Preço (VEND2) — Tratar desconto da condição de pagamento no Ivendre Android
598-4,607-22,0.730,other_document,,-1,143,Administração Cadastros Parâmetros (ADMI8) — Exemplo de funcionamento,"Lista de Preço (VEND2) — aplica o desconto, faixa de comissão, grupo rep"
598-4,598-3,0.684,same_topic,,-1,143,Administração Cadastros Parâmetros (ADMI8) — Exemplo de funcionamento,VEND93 — CONCESSÃO DE DESCONTOS (VEND93)
598-4,75-2,0.677,other_document,,-1,143,Administração Cadastros Parâmetros (ADMI8) — Exemplo de funcionamento,"Lista de Preço (VEND2) — produtos que estiverem, condição de pagamento, classe representante"
598-4,573-68,0.666,other_document,,-1,143,Administração Cadastros Parâmetros (ADMI8) — Exemplo de funcionamento,"Pedido de Venda (PEDI1) — precisa ser igual, regra de comissão, venda pelo ivendre"
598-5,56-3,0.912,other_document,,147,147,"Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa","categoria de pedidos, aparece no ipad, painel do ivendre"
598-5,598-6,0.845,same_topic,ADMI63,147,147,"Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa","Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?"
598-5,598-0,0.762,same_topic,,147,147,"Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa","ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição"
598-5,56-0,0.755,other_document,,147,147,"Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa","Pedido de Venda (PEDI1) — imagens fotos, produtos no ipad, produto em ficha"
598-5,56-2,0.731,other_document,,147,147,"Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa",ADICIONAR IMAGENS / FOTOS AOS PRODUTOS NA CARRANO (HENRICH)
598-6,56-3,0.868,other_document,,147,147,"Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?","categoria de pedidos, aparece no ipad, painel do ivendre"
598-6,598-5,0.845,same_topic,ADMI63,147,147,"Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?","Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa"
598-6,598-0,0.762,same_topic,,147,147,"Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?","ADMI250 — produtos no ipad, adicionar imagens, ordem de exibição"
598-6,566-20,0.742,other_document,,147,146,"Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?",IVENDRE – DIVERSOS ID Pendências Ivendre
598-6,600-4,0.739,other_document,ADMI63,147,147,"Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?","Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos"
598-7,608-15,0.709,other_document,ADMI8,-1,138,Administração Cadastros Parâmetros (ADMI8) — O que deve acontecer quando a lista de preço for bloqueada?,Administração Cadastros Parâmetros (ADMI8) — Ao realizar a inativação de uma lista de preço no ERP a mesma se mantém no B2B. [Imagem:…
598-7,607-34,0.700,other_document,ADMI8,-1,-1,Administração Cadastros Parâmetros (ADMI8) — O que deve acontecer quando a lista de preço for bloqueada?,"Administração Cadastros Parâmetros (ADMI8) — durante a manutenção, concessão de descontos, comissionamento"
598-7,634-7,0.698,other_document,,-1,113,Administração Cadastros Parâmetros (ADMI8) — O que deve acontecer quando a lista de preço for bloqueada?,BLOQUEAR PEDIDO QUANDO ALTERAR PRAZO E VALOR SITUAÇÃO - 1
598-7,566-72,0.690,other_document,,-1,-1,Administração Cadastros Parâmetros (ADMI8) — O que deve acontecer quando a lista de preço for bloqueada?,IVENDRE - PROPOSTA PERMITE SELECIONAR PRODUTOS QUE NÃO CORRESPONDEM Á LISTA DE PREÇOS DA…
598-7,649-3,0.689,other_document,,-1,143,Administração Cadastros Parâmetros (ADMI8) — O que deve acontecer quando a lista de preço for bloqueada?,"regra de preço, itens iguais, distintas o sistema"
599-0,37-0,0.916,other_document,ADMI260,147,147,"Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado",Cadastro de Usuários (ADMI260) — Manual iVendre - Criar usuário - Terra & Água
599-0,600-0,0.834,other_document,,147,147,"Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado","Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez"
599-0,75-4,0.796,other_document,ADMI260,147,147,"Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado","Cadastro de Usuários (ADMI260) — usuário terá acesso, irá valer, usuários que estiverem"
599-0,568-0,0.779,other_document,ADMI260,147,147,"Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado",Cadastro de Usuários (ADMI260) — Página 1 de 55
599-0,607-0,0.755,other_document,ADMI260,147,138,"Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado","Cadastro de Usuários (ADMI260) — vendedores e clientes, cadastro de pessoas, tags temos"
600-0,599-0,0.834,other_document,,147,147,"Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez","Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado"
600-0,600-1,0.808,same_topic,,147,147,"Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez","manual ivendre funcionalidades, representante será direcionado, acesso aos produtos"
600-0,37-0,0.792,other_document,,147,147,"Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez",Cadastro de Usuários (ADMI260) — Manual iVendre - Criar usuário - Terra & Água
600-0,600-3,0.777,same_topic,,147,147,"Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez","Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf"
600-0,568-0,0.766,other_document,,147,147,"Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez",Cadastro de Usuários (ADMI260) — Página 1 de 55
600-1,600-3,0.810,same_topic,,147,147,"manual ivendre funcionalidades, representante será direcionado, acesso aos produtos","Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf"
600-1,600-0,0.808,same_topic,,147,147,"manual ivendre funcionalidades, representante será direcionado, acesso aos produtos","Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez"
600-1,600-2,0.764,same_topic,,147,147,"manual ivendre funcionalidades, representante será direcionado, acesso aos produtos","VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento"
600-1,599-0,0.712,other_document,,147,147,"manual ivendre funcionalidades, representante será direcionado, acesso aos produtos","Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado"
600-1,566-32,0.693,other_document,,147,-1,"manual ivendre funcionalidades, representante será direcionado, acesso aos produtos",IVENDRE - OTIMIZAR A DIGITAÇÃO DAS GRADES
600-2,600-1,0.764,same_topic,,147,147,"VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento","manual ivendre funcionalidades, representante será direcionado, acesso aos produtos"
600-2,600-3,0.731,same_topic,,147,147,"VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento","Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf"
600-2,600-0,0.731,same_topic,,147,147,"VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento","Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez"
600-2,607-22,0.707,other_document,VEND98,147,143,"VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento","Lista de Preço (VEND2) — aplica o desconto, faixa de comissão, grupo rep"
600-2,75-3,0.701,other_document,,147,-1,"VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento","Estruturação de Produto (EPRO15) — produto no ivendre, tamanho final, diferente do cadastrado"
600-3,600-1,0.810,same_topic,,147,147,"Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf","manual ivendre funcionalidades, representante será direcionado, acesso aos produtos"
600-3,600-0,0.777,same_topic,,147,147,"Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf","Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez"
600-3,600-2,0.731,same_topic,,147,147,"Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf","VEND98 — manual ivendre funcionalidades, finalizar o carrinho, condições de pagamento"
600-3,568-5,0.712,other_document,,147,147,"Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf","pedidos enviados, carrinhos, caminhão"
600-3,599-0,0.705,other_document,,147,147,"Estruturação de Produto (EPRO15) — manual ivendre funcionalidades, possibilidade de filtrar, gerar catálogo pdf","Cadastro de Usuários (ADMI260) — manual ivendre criar, verificar e continuar, usuário será listado"
600-4,598-2,0.778,other_document,,147,147,"Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos","histórico de pedidos, performance da ferramenta, ivendre ios"
600-4,56-1,0.750,other_document,,147,147,"Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos",Administração Cadastros Parâmetros (ADMI8) — C:\Web\ KundenAPI \API\public\images\produtos
600-4,598-6,0.739,other_document,ADMI63,147,147,"Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos","Agendador de Tarefas (ADMI63) — Lista de preço aparece no iVendre, porém os produtos, não. Por quê?"
600-4,598-5,0.724,other_document,ADMI63,147,147,"Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos","Agendador de Tarefas (ADMI63) — aparecendo no ipad, categoria de pedidos, possível causa"
600-4,600-0,0.714,same_topic,,147,147,"Agendador de Tarefas (ADMI63) — nome a descrição, modelo e construção, aguardar alguns segundos","Administração Cadastros Parâmetros (ADMI8) — manual ivendre funcionalidades, representante será direcionado, menos uma vez"
601-0,621-9,0.660,other_document,,-1,-1,"moellmann das neves, ocorrido em num, avaliação do desenvolvimento","Marcio 160326, visto numa avaliação na utilização da rotina"
601-0,626-24,0.653,other_document,,-1,31,"moellmann das neves, ocorrido em num, avaliação do desenvolvimento","venda com reserva, efetuado o picking, planos de produção"
601-0,922-9,0.634,other_document,,-1,22,"moellmann das neves, ocorrido em num, avaliação do desenvolvimento",CEXC109 — A disponibilização dessas informações permitirá maior controle sobre as
601-0,793-9,0.629,other_document,,-1,49,"moellmann das neves, ocorrido em num, avaliação do desenvolvimento","Froms Fecha Bom dia,"
601-0,944-3,0.627,other_document,,-1,22,"moellmann das neves, ocorrido em num, avaliação do desenvolvimento","desenvolvidos e validados, atualizar nos clientes, colocar pedidos"
601-1,560-5,0.676,other_document,,-1,-1,"Compartilhando a informação abaixo, que o Wagner meu passou referente as aplicações Bom…","Importação de Pedidos de Venda (PEDI139) — pedidos dos clientes, informações de dados, criar um configurador"
601-1,613-22,0.656,other_document,,-1,-1,"Compartilhando a informação abaixo, que o Wagner meu passou referente as aplicações Bom…","APLICAÇÃO ¿CEP - WEB¿: AJUSTAR A APLICAÇÃO, PARA QUE PASSE A MOSTRAR OS ÍCONES E LAYOUT…"
601-1,295-3,0.651,other_document,,-1,14,"Compartilhando a informação abaixo, que o Wagner meu passou referente as aplicações Bom…",Estruturação de Produto (EPRO15) — Link da BD Desenv
601-1,809-1,0.648,other_document,,-1,-1,"Compartilhando a informação abaixo, que o Wagner meu passou referente as aplicações Bom…",aplicação Apex lá na Baena Oi Wagner
601-1,663-7,0.642,other_document,,-1,-1,"Compartilhando a informação abaixo, que o Wagner meu passou referente as aplicações Bom…",ADMI7 — REVISAR TODAS AS APLICAÇÕES OFICIAIS PARA QUE UTILIZEM A PACKAGE JÁ CRIADA MSG_WEB_P PARA…
602-0,194-9,0.702,other_document,,92,-1,"Devoluções (ESTO3) — CRIAR SCRIPT PARA GERAÇÃO DE LANÇAMENTOS DE ESTOQUE COM BASE EM INVENTARIADO REALIZADO, E",Livro Inventário (ESTO15) — LIVRO INVENTÁRIO - CARREGAR A DATA DE ULTIMO LANÇAMENTO DOS PRODUTOS PARA O EXCEL Rotina
602-0,225-2,0.693,other_document,,92,92,"Devoluções (ESTO3) — CRIAR SCRIPT PARA GERAÇÃO DE LANÇAMENTOS DE ESTOQUE COM BASE EM INVENTARIADO REALIZADO, E",Reporte Movimientos (ESTO8) — RELATÓRIOS LANÇAMENTOS - ESTO8 - CRIAR UM RELATÓRIO EM EXCEL QUE TRAGA AS INFORMAÇÕES…
602-0,194-11,0.686,other_document,,92,-1,"Devoluções (ESTO3) — CRIAR SCRIPT PARA GERAÇÃO DE LANÇAMENTOS DE ESTOQUE COM BASE EM INVENTARIADO REALIZADO, E",Livro Inventário (ESTO15) — CORRIGIR LANÇAMENTOS NO PROGRAMA ESTO15 - LIVRO INVENTÁRIO
602-0,193-2,0.678,other_document,,92,88,"Devoluções (ESTO3) — CRIAR SCRIPT PARA GERAÇÃO DE LANÇAMENTOS DE ESTOQUE COM BASE EM INVENTARIADO REALIZADO, E","Lançamento Produto Inventariado CRI (ESTO67) — produtos com unidade, rotativo de inventário, permitir o controle"
602-0,245-3,0.675,other_document,,92,45,"Devoluções (ESTO3) — CRIAR SCRIPT PARA GERAÇÃO DE LANÇAMENTOS DE ESTOQUE COM BASE EM INVENTARIADO REALIZADO, E","ESTO89 — saldos por rotulo, controle armazenamento rótulo, suprimentos estoques"
603-0,77-0,0.700,other_document,,14,34,CRIAR API SIMPLIFICADA PARA A CONSULTA DE DADOS PARA TERCEIROS PODEREM BUSCAR INFORMAÇÕES,"operação de estoque, ícone do sininho, venda será criado"
603-0,295-11,0.671,other_document,,14,14,CRIAR API SIMPLIFICADA PARA A CONSULTA DE DADOS PARA TERCEIROS PODEREM BUSCAR INFORMAÇÕES,REALIZAR ITENS DESCRITOS NO PEDIDO 53059
603-0,295-0,0.666,other_document,,14,14,CRIAR API SIMPLIFICADA PARA A CONSULTA DE DADOS PARA TERCEIROS PODEREM BUSCAR INFORMAÇÕES,Usuários (ADMI1) — SISTEMA PONTO DE VENDA (PDV): DESENVOLVIMENTO Rotina
603-0,489-20,0.661,other_document,,14,98,CRIAR API SIMPLIFICADA PARA A CONSULTA DE DADOS PARA TERCEIROS PODEREM BUSCAR INFORMAÇÕES,Liberação Pedidos Faturamento por Rota (FATU153) — API - CONFIGURAÇÕES - DESENVOLVIMENTOS DAS API'S DE INTEGRAÇÃO COM SISTEMA LINCROS Rotina
603-0,295-9,0.659,other_document,,14,14,CRIAR API SIMPLIFICADA PARA A CONSULTA DE DADOS PARA TERCEIROS PODEREM BUSCAR INFORMAÇÕES,CRIAR UMA MANEIRA FÁCIL DE DESSELECIONAR O CLIENTE NA TELA DO PDV Rotina
604-0,89-8,0.712,other_document,,106,106,"apontamento via web, rótulos",APONTAMENTO DE ROTULOS VIA WEB: DESENVOLVER ROTINA PARA K11 Documentação
604-0,615-7,0.694,other_document,,106,106,"apontamento via web, rótulos","Estorno Apontamento de Rótulos (CFAB23) — estorno de apontamento, semelhante ao item, histórico dos apontamentos"
604-0,615-27,0.675,other_document,,106,106,"apontamento via web, rótulos",Filtro localização na consulta de rótulos no apontamento web
604-0,615-6,0.660,other_document,,106,106,"apontamento via web, rótulos","Coletores (ADMI84) — campos: Recursos, INFORMADA, Localização"
604-0,346-0,0.659,other_document,,106,107,"apontamento via web, rótulos","Apontamento Rótulos (CFAB134) — rótulos completo, apontamento"
604-1,606-2,0.660,other_document,ADMI84,-1,106,Coletores (ADMI84) — Arquivar...para esta mensagem KND-000803 no apontamento de rótulos web,"Usuários (ADMI1) — página para continuar, ocorre a mensagem, realizado o apontamento"
604-1,454-52,0.644,other_document,,-1,36,Coletores (ADMI84) — Arquivar...para esta mensagem KND-000803 no apontamento de rótulos web,Geração Rótulos para compostos de venda (FATU16) — Arquivar...programas FATU22 e FATU16 geravam esta mensagem KND-000735...apesar do…
604-1,212-85,0.642,other_document,,-1,-1,Coletores (ADMI84) — Arquivar...para esta mensagem KND-000803 no apontamento de rótulos web,Voltar o abaixo...updates para permitir passar pela mensagem KND-002495 tela abaixo
604-1,563-15,0.634,other_document,,-1,-1,Coletores (ADMI84) — Arquivar...para esta mensagem KND-000803 no apontamento de rótulos web,Importação Pedidos de Venda (PEDI14) — OCVALE_003500_W05194_16430182_0000316998_20192308133019.txt
604-1,615-18,0.628,other_document,ADMI84,-1,106,Coletores (ADMI84) — Arquivar...para esta mensagem KND-000803 no apontamento de rótulos web,"Coletores (ADMI84) — página de apontamento, respectivos processos vinculados, questão da rotina"
604-2,606-13,0.991,other_document,,106,106,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿,Configuração Recurso Base Planejamento (PREC8) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿
604-2,814-0,0.956,other_document,ADMI84,106,106,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿
604-2,89-34,0.720,other_document,,106,-1,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿,APONTAMENTO DE ROTULOS: ADEQUAR PROGRAMA PARA POSSIBILITAR EFETUAR APENAS INTEGRAÇÃO COM
604-2,89-106,0.719,other_document,,106,-1,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿,"Encerramento de Ordem de Fabricação (CFAB1) — ROTINA DE APONTAMENTO DE PRODUÇÃO, DE PRODUTO COM CONTROLE DE LOTE + CONFIGURAÇÃO DE"
604-2,243-10,0.716,other_document,,106,45,Coletores (ADMI84) — OPERAÇÃO DE COLETOR NUMERO 8 ¿ ¿APONTAMENTO PRODUCAO ROTULOS¿,Locais de Armazenagem (EPRO26) — Cadastro de Rótulos nos Locais de Armazenagem via Coletor
605-0,93-11,0.649,other_document,,106,-1,"apontamento via web, utilização da rotina, posicionamento","utiliza o apontamento, posição de roberto, utilização da rotina"
605-0,604-0,0.644,other_document,,106,106,"apontamento via web, utilização da rotina, posicionamento","apontamento via web, rótulos"
605-0,606-14,0.641,other_document,,106,106,"apontamento via web, utilização da rotina, posicionamento","apontamento web coletor, lote de produção, operação nova"
605-0,615-26,0.635,other_document,,106,106,"apontamento via web, utilização da rotina, posicionamento",Apontamento Rótulos (CFAB134) — LISTAR PROCESSOS DO RECURSO NO APONTAMENTO DE LOTE Rotina
605-0,809-11,0.635,other_document,,106,106,"apontamento via web, utilização da rotina, posicionamento",APLICAÇÃO APONTAMENTO WEB - ESTÁ PERMITINDO QUE SEJA LIDA UMA ETIQUETA EM UM RÓTULO…
605-1,605-9,0.677,same_document,,106,106,"baixa produção no atelier Boa tarde Márcio,",programa baixa atelieres
605-1,615-37,0.654,other_document,,106,106,"baixa produção no atelier Boa tarde Márcio,","Administração Cadastros Parâmetros (ADMI8) — usuário novo, vinculou os últimos, tinha outros pedidos"
605-1,605-2,0.652,same_document,,106,106,"baixa produção no atelier Boa tarde Márcio,","Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,"
605-1,605-5,0.648,same_document,,106,106,"baixa produção no atelier Boa tarde Márcio,",APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…
605-1,606-18,0.645,other_document,,106,106,"baixa produção no atelier Boa tarde Márcio,",Coletores (ADMI84) — Identificar e corrigir o motivo do retorno da mensagem no apontamento através do coletor.…
605-2,605-3,0.755,same_document,,106,-1,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,",Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas
605-2,606-0,0.676,other_document,,106,106,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,",APONTAMENTO DE PRODUÇÃO - WEB. NOVO LAYOUT E ADIÇÃO DE INFORMAÇÕES DOS APONTAMENTOS Rotina
605-2,615-2,0.668,other_document,,106,106,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,","Coletores (ADMI84) — procedimento de apontamento, data e hora, respectivo usuário"
605-2,615-4,0.668,other_document,,106,106,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,","Coletores (ADMI84) — obrigar não solicitar, histórico dos apontamentos, diminuir as qtdes"
605-2,615-34,0.667,other_document,,106,106,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,",Encerramento de Ordem de Fabricação (CFAB1) — APONTAMENTO DE PRODUÇÃO - WEB - TRATAR LOCALIZAÇÃO PARA APONTAMENTO E GERAÇÃO DE LOTES NO
605-3,605-2,0.755,same_document,,-1,106,Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,"
605-3,625-0,0.650,other_document,,-1,-1,Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas,PAINEL WEB DE ATELIERES ALTERAÇÃO
605-3,624-8,0.619,other_document,,-1,-1,Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas,Precisamos instalar o Painel Consulta de Produção WEB na AKS
