chunk_id,cluster,x,y,doc_name,record_type,module,title
724-0,-1,3.396,9.180,"Cadastro de Organização, Empresa, Estabelecimento.pdf",documentacao,,"cadastro de estabelecimentos, estabelecimento matriz, configuração necessária"
724-1,-1,3.407,9.354,"Cadastro de Organização, Empresa, Estabelecimento.pdf",email,,"possa saber, aspecto legal, aguardo retorno"
724-2,-1,3.320,9.126,"Cadastro de Organização, Empresa, Estabelecimento.pdf",email,,"nome fantasia, razão social, pois no cadastro"
724-3,29,3.332,9.419,"Cadastro de Organização, Empresa, Estabelecimento.pdf",email,,"Sobre sua pergunta se daria para alterar o código das empresas novas, de 101 para 17"
725-0,34,2.591,10.391,Cadastro de Programas.pdf,documentacao,,"estiver vinculado, permitir vincular, usuários"
725-1,-1,4.810,10.616,Cadastro de Programas.pdf,documentacao,,Usuários (ADMI1) — Tela atual do programa “Programas-ADMI6”
726-0,-1,2.385,10.700,Centro de Distribuição - ADMI60.pdf,pedido,ADMI,"ADMI60 — IVENDRE + CD --> AO FAZER A RESERVA, SEMPRE RESERVE NA ORDEM DE PRIORIDADE DAS…"
727-0,102,6.140,11.796,Centros de Custos - ADMI36.pdf,documentacao,ADMI,"ADMI36 — centros de custos, requisições, centro"
727-1,102,6.123,11.802,Centros de Custos - ADMI36.pdf,email,ADMI,ADMI36 — Problema Centro de Custo do Pedido de Compra
727-2,102,6.142,11.794,Centros de Custos - ADMI36.pdf,email,ADMI,ADMI36 — Problema Centro de Custo do Pedido de Compra
727-3,102,6.096,11.587,Centros de Custos - ADMI36.pdf,pedido,ADMI,"ADMI36 — recortar e colar, centro de custos, administração cadastro"
727-4,56,5.263,11.278,Centros de Custos - ADMI36.pdf,documentacao,ADMI,"ADMI36 — Exemplo de estruturação de CCusto de Curtume, na Amcm (em 310717)"
727-5,71,4.482,11.877,Centros de Custos - ADMI36.pdf,email,ADMI,"ADMI36 — Precisava de um help teu, para ver como cadastrar certinho a empresa 2 IRMAOS MARCHINI E…"
727-6,102,6.133,11.808,Centros de Custos - ADMI36.pdf,email,ADMI,"ADMI36 — De tarde, creio que posso te posicionar sobre a questão do Centro de Custo"
728-0,-1,2.871,9.794,Cidades – ADMI13.pdf,pedido,ADMI,"Cidades (ADMI13) — cidades, arquivo atualizado, administração cadastros"
729-0,64,3.805,6.471,Classificações fiscais - EPRO9.pdf,pedido,EPRO,"Classificações fiscais (EPRO9) — importações importação ncm, classificações fiscais, txt e csv"
730-0,-1,2.216,11.135,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — CAD CLIENTE: POSSIBILITAR DEFINIR A ORGANIZAÇÃO/EMPRESA/UNID NEGOCIO NOS REPRESENTANTES
730-1,-1,3.168,11.453,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — Administração Cadastros Clientes/ Fornecedores
730-2,-1,3.924,7.309,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — condição de pagamento, fatura da nota, criada a nova"
730-3,143,1.858,11.375,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — preço serão retornadas, vide imagens documentação, possuir categoria informada"
730-4,-1,2.130,11.129,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — Inserir via SCRIPT o representante código 39048 para todos os clientes cadastrados na…
730-5,122,7.921,13.527,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — EMISSÃO ORDEM DE FABRICAÇÃO: DESENVOLVER NOVA VERSÃO DE EMISSÃO DE OF
730-6,143,2.055,11.271,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — CLIENTES - VERIFICAR A MANEIRA COM QUE A CATEGORIA DE LISTA DE PREÇO É ATUALIZADA QUANDO…
730-7,129,2.537,10.652,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — vinculados ao grupo, exige o número, situação de crédito"
730-8,129,2.342,10.993,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — CRIAR SCRIPT PARA INSERIR O REPRESETANTE_ID = 1 EM TODOS OS CLIENTES Rotina
730-9,86,4.086,8.262,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — CADASTRO DE CLIENTES: CRIAR FLAG PARA IDENTIFICAR SE CLIENTE É COM DESCONTO NORMAL OU…
730-10,129,2.294,10.790,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — CLIENTES - REPLICAR ALTERAÇÃO NO GRUPO DE CLIENTES DE DETERMINADOS CAMPOS Rotina
730-11,-1,2.476,10.492,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — NO PROGRAMA ADMI35 AO FILTRAR PELO GRUPO, NO CAMPO ""CONDIÇÃO PGTO."" AO ADICIONAR OU…"
730-12,-1,2.304,9.761,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — NECESSÁRIO A CRIAÇÃO DE NOVO PROGRAMA PARA CADASTRO DE SERVIÇO DE INSPEÇÃO, ASSIM COMO…"
730-13,-1,2.604,10.313,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — CRIAR NOVOS CAMPOS NOS PROGRAMAS ADMI35, PEDI1 E PEDI115"
730-14,-1,2.308,9.720,Clientes - ADMI35.pdf,pedido,ADMI,"ADMI35 — NECESSÁRIO A CRIAÇÃO DE NOVO PROGRAMA PARA CADASTRO DE SERVIÇO DE INSPEÇÃO, ASSIM COMO…"
730-15,96,3.259,13.646,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — ESTRUTURAÇÃO DE PRODUTO (EPRO15) - TER POSSIBILIDADE DE INFORMAR MAIS DE UM CÓD. DE…
730-16,86,4.188,8.211,Clientes - ADMI35.pdf,pedido,ADMI,ADMI35 — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - IDENTIFICAR MOTIVO DE ESTAR SENDO LEVADO DESCONTO
730-17,-1,2.113,11.323,Clientes - ADMI35.pdf,email,ADMI,ADMI35 — Sobre isso em destaque abaixo
731-0,-1,2.455,10.412,Condição Especial de Pagamento – ADMI32.pdf,documentacao,ADMI,"Condição Especial de Pagamento (ADMI32) — especial de pagamento, condição"
731-1,-1,2.436,10.449,Condição Especial de Pagamento – ADMI32.pdf,pedido,ADMI,Condição Especial de Pagamento (ADMI32) — Condição Especial de Pagamento (ADMI32) - ao criar pedido/carrinho para um cliente…
732-0,-1,2.414,10.538,Condições de Pagamento – ADMI19.pdf,pedido,ADMI,Condições de Pagamento (ADMI19) — CONDIÇÃO DE PAGAMENTO ESPECIAL PARA ATELIERES
732-1,156,4.829,7.287,Condições de Pagamento – ADMI19.pdf,pedido,ADMI,Condições de Pagamento (ADMI19) — ALTERA (indevidamente) A DATA DA PARCELA FATURA NA NOTA FISCAL ENTRADA Rotina
733-0,71,4.706,12.390,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — planos de prod, maneira o estoque, mostra as necessidades"
733-1,-1,4.779,7.650,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,Configuração de Tabela (ADMI5) — Notas Fiscais
733-2,71,4.534,11.849,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — configuração dos dados, operacao estoque atm, área de produção"
733-3,-1,4.925,13.051,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — Questão de Pedidos de Venda, e produção"
733-4,51,3.103,10.052,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — precisa ter acesso, configuração de tabela, materiais e produtos"
733-5,71,4.627,11.879,Configuração de Tabela - ADMI5.pdf,teste,ADMI,"Configuração de Tabela (ADMI5) — Testes no Henrich, em 27/08: com relação à Tabela PLANO_PROD_ATM BD Teste"
733-6,-1,4.535,8.900,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — ocorrer mensagem, unique, permitem"
733-7,71,4.521,11.914,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — No Henrich, colocamos as seguintes tabelas abaixo por empresa"
733-8,78,5.498,10.219,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — Visto no Henrich, junto com Ana, em 19/12/2011"
733-9,88,6.239,10.084,Configuração de Tabela - ADMI5.pdf,email,ADMI,"Configuração de Tabela (ADMI5) — Material com divergência nos estoques Bom dia Gelson,"
733-10,-1,5.082,12.410,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — orientação para henrich, recursos base, abre"
733-11,71,5.192,12.226,Configuração de Tabela - ADMI5.pdf,email,ADMI,Configuração de Tabela (ADMI5) — Henrich - K11 - Solicitações
733-12,108,5.457,12.203,Configuração de Tabela - ADMI5.pdf,email,ADMI,Configuração de Tabela (ADMI5) — Henrich - K11 - Solicitações
733-13,-1,5.125,10.342,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,Configuração de Tabela (ADMI5) — Validação feita em 112020 para a NFE_ATM na MCM
733-14,154,4.584,7.769,Configuração de Tabela - ADMI5.pdf,email,ADMI,"Configuração de Tabela (ADMI5) — ativei uma validação na questão dos lançamentos de Notas de Entrada Boa tarde,"
733-15,154,4.720,7.863,Configuração de Tabela - ADMI5.pdf,email,ADMI,Configuração de Tabela (ADMI5) — ativei uma validação na questão dos lançamentos de Notas de Entrada Fiz assim: [Imagem:…
733-16,71,4.438,11.894,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — dados de mrp, utilizamos a mesma, separada das empresas"
733-17,71,4.040,9.620,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,Configuração de Tabela (ADMI5) — Configuração de Tabela – ADMI5
733-18,-1,3.802,10.054,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — criar uma unique, mostrava, visto"
733-19,-1,3.492,9.803,Configuração de Tabela - ADMI5.pdf,email,ADMI,"Configuração de Tabela (ADMI5) — Eu precisava colocar uma validação no programa Operações-PREC6, para não permitir…"
733-20,-1,3.564,9.754,Configuração de Tabela - ADMI5.pdf,email,ADMI,"Configuração de Tabela (ADMI5) — Eu precisava colocar uma validação no programa Operações-PREC6, para não permitir…"
733-21,-1,3.778,8.655,Configuração de Tabela - ADMI5.pdf,documentacao,ADMI,"Configuração de Tabela (ADMI5) — deverão serem, realizado por roberto, produto e empresa"
734-0,51,3.041,9.999,Configuração de Tabela sem Restrição-ADMI251.pdf,documentacao,ADMI,"Configuração de Tabela sem Restrição (ADMI251) — tabela sem restrição, configuração"
734-1,51,3.091,9.960,Configuração de Tabela sem Restrição-ADMI251.pdf,pedido,ADMI,Configuração de Tabela sem Restrição (ADMI251) — CONFIGURAÇÃO DE TABELA - TRAZER TODAS AS TABELAS DO SISTEMA Administração Cadastros…
735-0,51,2.991,9.911,Configuração Diretório Padrão – ADMI122.pdf,documentacao,ADMI,ADMI122 — configuração diretório padrão
735-1,51,2.988,10.031,Configuração Diretório Padrão – ADMI122.pdf,pedido,ADMI,"ADMI122 — administração configurações configuração, aumentado o tamanho, diretório padrão"
736-0,51,3.072,9.979,Consulta Constraints – ADMI155.pdf,pedido,ADMI,"Consulta Constraints (ADMI155) — banco de dados, constraints, nome do usuário"
737-0,25,2.782,9.767,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — utilizado na pegada, comum, gera dados"
737-1,88,6.060,9.993,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,email,ADMI,"ADMI229 — identifiquei que há uma distorção no estoque do produto 147037 Bom dia, Max,"
737-2,25,2.783,9.777,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — direto nas tabelas, movimentos efetuados, gravados"
737-3,78,5.098,10.681,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — cfe select, entr liber atm, venda entrega"
737-4,25,2.755,9.758,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,ADMI229 — Para ativar LOGs
737-5,-1,4.062,13.937,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,email,ADMI,"ADMI229 — rastrear quem e quando fez uma alteração, numa determinada formula"
737-6,56,5.342,11.119,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — Orientação para Soubach sobre logs, em 140619"
737-7,14,1.643,9.649,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,email,ADMI,ADMI229 — Logs de registro sistema Kunden
737-8,25,2.803,9.793,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,pedido,ADMI,"ADMI229 — administração configurações configuração, rotina para gravar, ajustar a geração"
737-9,25,2.783,9.734,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,email,ADMI,"ADMI229 — Logs Frigolaste Boa tarde Marcio,"
737-10,25,2.845,9.799,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,email,ADMI,"ADMI229 — Logs Frigolaste Boa tarde, Thomas,"
737-11,25,2.732,9.718,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,ADMI229 — Instruções e passo a passo enviado para Piagui em 300619
737-12,25,2.766,9.767,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — tabela estoque fisico, gerou dados, ativada"
737-13,81,4.046,11.206,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,pedido,ADMI,"ADMI229 — passado, thomas"
737-14,25,2.816,9.800,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,pedido,ADMI,ADMI229 — CONFIGURAR PERÍODO DE RETENÇÃO Rotina
737-15,78,4.959,10.871,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,documentacao,ADMI,"ADMI229 — utilizados na semana, usuaria da aks, temos como rastrear"
737-16,25,2.800,9.753,Consulta Logs de erros – ADMI230_Configuração de Log - ADMI229.pdf,pedido,ADMI,ADMI229 — Tabelas não estão gerando logs ou gerando sem informação da alteração
738-0,2,1.331,13.093,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — COTAÇÃO DE MOEDA: ATUALIZAR AUTOMATICAMENTE A COTAÇÃO DE MOEDA Rotina
738-1,2,1.358,13.045,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — MOEDAS - MODIFICAR NOME DO CAMPO ""CÓDIGO SWIFT"" PARA ""CÓDIGO ISO"" NO CADASTRO DE MOEDAS"
738-2,2,1.330,13.097,Cotações de Moeda - ADMI51.pdf,email,ADMI,"Moeda (ADMI51) — Aplicação nova: KND-Cotacao-Moeda Bom dia, pessoal!"
738-3,2,1.327,13.079,Cotações de Moeda - ADMI51.pdf,email,ADMI,"Moeda (ADMI51) — 9. Assim, é possível editar as seguintes configurações da app"
738-4,2,1.327,13.081,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — MOEDAS - MODIFICAR NOME DO CAMPO ""CÓDIGO SWIFT"" PARA ""CÓDIGO ISO"" NO CADASTRO DE MOEDAS"
738-5,2,1.345,13.099,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,Moeda (ADMI51) — Marcio Reni Schneider — Hoje às 13:45 oi [13:45]
738-6,2,1.345,13.113,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — APLICAÇÃO DE COTAÇÃO DE MOEDAS NÃO ESTÁ FUNCIONANDO Rotina
738-7,2,1.360,13.053,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — AJUSTES NA APLICAÇÃO DE COTAÇÃO DE MOEDAS
738-8,2,1.330,13.118,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — cotação de moedas, banco central, gravar no sistema"
738-9,2,1.318,13.119,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — banco central, utilizar a aplicação, hora da busca"
738-10,2,1.317,13.122,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — api do banco, finais de semana, execução da busca"
738-11,2,1.312,13.121,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — AJUSTE NA API DE BUSCA COTAÇÕES DE MOEDA E CRIAÇÃO DE VERSÃO PARA ATUALIZAÇÃO ROTINA
738-12,2,1.366,13.142,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — [Imagem: ADMI51 | CFAB1] [Imagem: ADMI51 | CFAB1 | ORA-20000 | KND-000212] ROTINA
738-13,2,1.432,13.181,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,"Moeda (ADMI51) — Ocorrido em 050324, na Lutheuz, em RA deste dia"
738-14,2,1.339,13.134,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — AJUSTES EM GERAÇÃO DE LOG DAS CONSULTAS DE COTAÇÕES DE MOEDAS Cotações de Moedas
738-15,2,1.401,13.044,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — MODIFICAR CHAMADA DA PROCEDURE ATRIBUTO_PARAMETRO_P NA APLICAÇÃO COTAÇÕES DE MOEDA.…
738-16,56,4.830,11.305,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,Moeda (ADMI51) — Aqui uma avaliação da rotina feita na VPS em 082024
738-17,2,1.342,13.172,Cotações de Moeda - ADMI51.pdf,email,ADMI,Moeda (ADMI51) — Cotação Boa tarde
738-18,2,1.333,13.142,Cotações de Moeda - ADMI51.pdf,email,ADMI,"Moeda (ADMI51) — Cotação [Imagem: ADMI51] Bom dia,"
738-19,2,1.365,13.178,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,"Moeda (ADMI51) — exemplo na vps, feriado, cotação de moeda"
738-20,2,1.352,13.160,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,"Moeda (ADMI51) — empresa correta, ocorrida na atta, instalação da rotina"
738-21,2,1.309,13.127,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — Corrigir execução da aplicação de cotações
738-22,56,4.987,11.079,Cotações de Moeda - ADMI51.pdf,documentacao,ADMI,"Moeda (ADMI51) — Visto em 270125, situação ocorrida na Krumenauer"
738-23,2,1.326,13.139,Cotações de Moeda - ADMI51.pdf,email,ADMI,"Moeda (ADMI51) — Atualização dólar Bom dia Márcio,"
738-24,2,1.331,13.141,Cotações de Moeda - ADMI51.pdf,email,ADMI,"Moeda (ADMI51) — Atualização dólar Bom dia Claudia, Revisamos o abaixo"
738-25,2,1.452,13.103,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — 1. Melhorar mensagem ""KND-000212"": concatenar junto a Descrição da Moeda, logo após a…"
738-26,2,1.320,13.132,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,Moeda (ADMI51) — Ajuste aplicação de cotação de moedas ROTINA
738-27,-1,2.912,9.812,Cotações de Moeda - ADMI51.pdf,pedido,ADMI,"Moeda (ADMI51) — REVISAR PROGRAMAS DOS MÓDULOS, VERIFICANDO SE TODOS OS ESTÃO OK DE ACORDO COM O…"
739-0,93,6.333,10.367,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,documentacao,ADMI,"Exercício Fiscal (ADMI53) — período de lançamentos, exercício fiscal"
739-1,93,6.246,10.473,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,email,ADMI,Exercício Fiscal (ADMI53) — controle dos períodos abertos no programa “Exercício Fiscal / Período de Lançamentos”
739-2,93,6.239,10.393,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,documentacao,ADMI,Exercício Fiscal (ADMI53) — Pensei numa maneira de melhor avisar ao usuário para que efetue
739-3,93,6.192,10.422,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,email,ADMI,"Exercício Fiscal (ADMI53) — Pensar numa evolução para: dar uma mensagem ao usuário, ao acessar por exemplo o Livro…"
739-4,148,4.186,7.364,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,pedido,ADMI,"Exercício Fiscal (ADMI53) — período de lançamentos, criação automática, exercício fiscal"
739-5,93,6.393,10.402,Exercício Fiscal - Período de Lançamentos – ADMI53.pdf,pedido,ADMI,"Exercício Fiscal (ADMI53) — usado caso algum, tipo de encerramento, tenha sido encerrado"
740-0,67,5.584,10.377,Gerenciamento de Lock's_Trace_Objetos Inválidos.pdf,documentacao,,"objetos inválidos, lock, trace"
740-1,22,2.206,8.012,Gerenciamento de Lock's_Trace_Objetos Inválidos.pdf,pedido,,ADMINISTRAÇÃO - BANCO DE DADOS - LOCKS (BLOQUEIOS)
741-0,-1,3.194,10.012,Idioma – ADMI3.pdf,pedido,ADMI,Idioma (ADMI3) — CORRIGIR ERROS RELACIONADOS A EXPORTAÇÃO DE MENSAGENS NAS INSTALAÇÕES DE PATCH NOS…
742-0,64,3.778,6.464,Importação – Produtos – ADMI78.pdf,pedido,ADMI,"Produtos (ADMI78) — importação produtos, ponto e virgula, classificação fiscal"
742-1,64,3.763,6.443,Importação – Produtos – ADMI78.pdf,pedido,ADMI,Produtos (ADMI78) — IMPORTAR PRODUTOS DA CATEGORIA DE MANUTENÇÃO INDUSTRIAL Rotina
743-0,3,3.770,5.010,Importação – Produtos – Layout_produto_k11.pdf,documentacao,,"estrutura segmento, plano produção data, independência sala centro"
744-0,-1,5.817,10.027,Importação de saldos do Estoque – ADMI85.pdf,documentacao,ADMI,"ADMI85 — últimos desenvolvimentos feitos, saldos do estoque, documentação de objetos"
744-1,78,5.829,9.648,Importação de saldos do Estoque – ADMI85.pdf,email,ADMI,"ADMI85 — Saldos Olá,"
744-2,78,5.807,9.751,Importação de saldos do Estoque – ADMI85.pdf,email,ADMI,"ADMI85 — Saldos Ok,"
744-3,78,5.869,9.600,Importação de saldos do Estoque – ADMI85.pdf,documentacao,ADMI,ADMI85 — Instruções enviadas para Baenamora em 230920
744-4,50,4.022,9.658,Importação de saldos do Estoque – ADMI85.pdf,documentacao,ADMI,ADMI85 — Arquivos de importação estão aqui
744-5,-1,3.470,11.573,Importação de saldos do Estoque – ADMI85.pdf,pedido,ADMI,ADMI85 — IMPORTAÇÃO DE SALDOS - AJUSTAR DECIMAIS PARA 4 CASA NO CAMPO QUANTIDADE ROTINA…
744-6,-1,5.813,10.351,Importação de saldos do Estoque – ADMI85.pdf,email,ADMI,ADMI85 — Plantilla Subir Inventario de Hormas
744-7,-1,5.780,10.360,Importação de saldos do Estoque – ADMI85.pdf,email,ADMI,ADMI85 — Plantilla Subir Inventario de Hormas
744-8,64,3.802,6.480,Importação de saldos do Estoque – ADMI85.pdf,pedido,ADMI,"ADMI85 — saldos do estoque, lote número, centro custo"
745-0,64,3.807,6.465,Importação NCM – ADMI266.pdf,pedido,ADMI,"Importação NCM (ADMI266) — importações importação ncm, txt e csv, arquivos nos formatos"
746-0,29,2.958,8.794,Importação Pessoa Fisíca Juridica - ADMI71.pdf,documentacao,ADMI,"Importação Pessoa Fisíca/Juridica (ADMI71) — linha do cabeçalho, estadual e cnpj, juridica"
746-1,29,2.925,8.931,Importação Pessoa Fisíca Juridica - ADMI71.pdf,email,ADMI,Importação Pessoa Fisíca/Juridica (ADMI71) — GS: Que tu acha do campo Inscrição Estadual que nós importamos
746-2,-1,4.487,7.805,Importação Pessoa Fisíca Juridica - ADMI71.pdf,documentacao,ADMI,Importação Pessoa Fisíca/Juridica (ADMI71) — Para a definição que as pessoas Importadas são “Fornecedor”
747-0,3,3.744,5.051,Importação Pessoa Fisíca Juridica - Layout.pdf,documentacao,,"tipo ini fin, data vigencia, independência sala centro"
747-1,3,3.748,5.056,Importação Pessoa Fisíca Juridica - Layout.pdf,documentacao,,CAMPO TIPO INI FIN TAM DESCRIÇÃO
748-0,-1,5.054,7.924,Importações.pdf,documentacao,,"importação de dados, viradas, cfe visto"
748-1,50,4.026,9.701,Importações.pdf,email,,\\srvdados01\Informacoes\Layouts \\srvdados01\Informacoes\Layouts
748-2,50,3.970,9.694,Importações.pdf,documentacao,,"mudado porque, informacoes layouts, acessei"
749-0,78,5.828,9.783,Layout_Estoque_Lancamentos_K11.pdf,documentacao,,"importação do saldo, data de lançamento, sigla a sigla"
750-0,131,0.985,10.984,Licenças – ADMI23.pdf,pedido,ADMI,"Licenças (ADMI23) — LICENÇAS - EFETUAR O CONTROLE DE ACESSOS PARA O IVENDRE ANDROID, IOS E B2B"
751-0,-1,2.109,10.142,Manutenção de Dicionário – ADMI237.pdf,documentacao,ADMI,"Manutenção de Dicionário (ADMI237) — tradução em bds, parametro geral, portugues"
751-1,-1,1.993,10.251,Manutenção de Dicionário – ADMI237.pdf,email,ADMI,"Manutenção de Dicionário (ADMI237) — Relatório BI Bom dia Roberto,"
751-2,-1,2.084,10.130,Manutenção de Dicionário – ADMI237.pdf,email,ADMI,Manutenção de Dicionário (ADMI237) — Relatório BI Bom dia
751-3,78,4.574,11.450,Manutenção de Dicionário – ADMI237.pdf,documentacao,ADMI,"Manutenção de Dicionário (ADMI237) — funcionar a troca, dei uma avaliada, efetuei os seguintes"
751-4,-1,2.039,10.206,Manutenção de Dicionário – ADMI237.pdf,documentacao,ADMI,"Manutenção de Dicionário (ADMI237) — usar os seguintes, consumidor de fora, acessando o link"
751-5,-1,2.135,10.154,Manutenção de Dicionário – ADMI237.pdf,documentacao,ADMI,"Manutenção de Dicionário (ADMI237) — leonardo souza, reni schneider, mudou o label"
752-0,51,3.238,9.970,Mensagens.pdf,pedido,,ADMI7 — Administração Configurações Mensagens ALTERAÇÃO
753-0,-1,3.073,11.442,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — análise de crédito, liberação automática, janeiro e fevereiro"
753-1,-1,3.011,10.469,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — mercado interno, conta contábil, gerar notas fiscais"
753-2,-1,3.047,10.499,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — mercado interno, região venda, inativo"
753-3,-1,3.030,10.505,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — inativo, ativo, alterado"
753-4,-1,3.012,10.486,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — situação comercial, bloqueado, liberado"
753-5,-1,3.021,10.505,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — situação comercial, bloqueado, liberado"
753-6,-1,3.075,10.436,Ocorrências – CPAG3.pdf,documentacao,CPAG,"Ocorrências (CPAG3) — situação comercial, bloqueado, liberado"
753-7,-1,3.033,11.494,Ocorrências – CPAG3.pdf,pedido,CPAG,"Ocorrências (CPAG3) — cadastro da ocorrência, semana entrega, envio de email"
753-8,-1,3.080,11.546,Ocorrências – CPAG3.pdf,pedido,CPAG,"Ocorrências (CPAG3) — campos: Ocorr, Ocorrências, E-mail, Pedido Cliente"
753-9,-1,3.042,11.568,Ocorrências – CPAG3.pdf,pedido,CPAG,Ocorrências (CPAG3) — Na geração do PDF que deverá ser anexado no email
753-10,-1,3.039,11.572,Ocorrências – CPAG3.pdf,pedido,CPAG,Ocorrências (CPAG3) — Estas opções serão utilizadas para
754-0,-1,9.141,9.196,Organizações – ADMI24.pdf,documentacao,ADMI,"Organizações (ADMI24) — empresa no cadastro, acessar esta pasta, cloud e depois"
